GO_ID	pValues	interestCount	backgroundCount
GO:0016362	0.19286060605380606	1	3
GO:0031293	0.5756674533753028	1	12
GO:0005337	0.07905658610117396	2	7
GO:0015932	1.0	0	5
GO:0021675	0.1479196627494554	2	10
GO:0051919	0.025938039705131852	2	4
GO:0021828	0.059115952531713624	2	6
GO:0045504	0.6321806093576154	1	14
GO:0150107	1.0	0	3
GO:0003727	0.6230329540401298	3	46
GO:0071073	1.0	0	3
GO:1904813	0.9986697757959911	2	125
GO:0003925	0.9999851034978433	1	155
GO:0033077	0.044954894131595535	3	12
GO:1990757	0.5756674533753028	1	12
GO:0097027	0.47422283438659296	1	9
GO:0042274	0.995953917828863	1	77
GO:0060339	0.7604587169463339	1	20
GO:0060338	1.0	0	5
GO:0043931	0.12377138412688521	2	9
GO:0001503	0.9652855773905438	1	47
GO:1990226	0.32928177815957166	2	17
GO:0007512	0.5104787423462751	1	10
GO:0007507	0.49633961267887644	11	154
GO:0008542	0.4999083788306975	2	24
GO:0008306	1.0	0	25
GO:0007612	1.0	0	45
GO:0003344	0.3003092864980996	1	5
GO:0002011	1.0	0	3
GO:0030865	0.5104787423462751	1	10
GO:0032729	0.9710972771975407	2	76
GO:0032649	0.544236266969702	1	11
GO:0060438	0.19286060605380606	1	3
GO:0032809	0.864808266812163	1	28
GO:0044298	1.0	0	3
GO:0055014	0.19286060605380606	1	3
GO:0001771	0.059115952531713624	2	6
GO:0009988	1.0	0	6
GO:0001541	0.890915787877195	1	31
GO:1902462	0.43528378435773646	1	8
GO:0005041	0.0025855973915317023	5	15
GO:0071211	0.24850146150336413	1	4
GO:0005884	0.9992230882805002	1	100
GO:0005272	0.8200390438214065	1	24
GO:0097208	0.34854795329137683	1	6
GO:0021772	0.07980569487613094	3	15
GO:2001214	0.5756674533753028	1	12
GO:2001212	1.0	0	3
GO:0071230	0.9569694869515843	1	44
GO:0018107	0.7236422578828927	1	18
GO:2000394	0.3934631811564106	1	7
GO:2000392	1.0	0	3
GO:1902745	1.0	0	4
GO:0031093	0.015947742622900052	10	67
GO:0015386	0.3032300005892878	2	16
GO:0048048	0.10071895874712865	2	8
GO:0048592	1.0	0	4
GO:0002031	0.47422283438659296	1	9
GO:0086100	0.17290349611200884	2	11
GO:0036020	0.405438036467731	2	20
GO:0097237	0.5104787423462751	1	10
GO:0009636	1.0	0	61
GO:0016167	0.3003092864980996	1	5
GO:0048103	0.19286060605380606	1	3
GO:2000010	0.6811720512583292	1	16
GO:2000008	1.0	0	9
GO:1902202	1.0	0	3
GO:0032695	0.6321806093576154	1	14
GO:0048333	0.12377138412688521	2	9
GO:0016874	0.5756674533753028	1	12
GO:0030911	0.43528378435773646	1	8
GO:1902725	0.3003092864980996	1	5
GO:0002314	0.07905658610117396	2	7
GO:0015459	0.9652855773905438	1	47
GO:0070064	0.7236422578828927	1	18
GO:0040037	0.5756674533753028	1	12
GO:0098688	0.8067002661134604	1	23
GO:0060076	0.3807202922782393	3	32
GO:1990756	0.8997422638792303	8	168
GO:0099645	0.7604587169463339	1	20
GO:0097120	1.0	0	7
GO:0031503	1.0	0	8
GO:0099072	1.0	0	33
GO:0060348	0.5438901233121153	3	41
GO:0004065	0.6321806093576154	1	14
GO:0015757	0.3003092864980996	1	5
GO:0016342	0.6401740179487392	2	31
GO:1900738	0.3934631811564106	1	7
GO:0016328	0.7401547708507409	4	72
GO:0030026	0.3003092864980996	1	5
GO:0048680	0.025938039705131852	2	4
GO:0003007	0.13588662775009724	4	29
GO:0032934	0.3934631811564106	1	7
GO:0050693	0.3934631811564106	1	7
GO:0044331	0.74754526123846	2	38
GO:0050321	0.7923735919814672	1	22
GO:0071636	0.47422283438659296	1	9
GO:0010463	1.0	0	3
GO:0060644	0.3934631811564106	1	7
GO:0002634	0.025938039705131852	2	4
GO:7770015	0.3003092864980996	1	5
GO:2000134	0.4741033370244409	3	37
GO:1902807	0.43528378435773646	1	8
GO:0061154	0.3934631811564106	1	7
GO:0007565	0.8815532928168768	3	72
GO:0010763	0.17290349611200884	2	11
GO:0010762	0.5756674533753028	1	12
GO:0032055	0.19286060605380606	1	3
GO:0043555	1.0	0	3
GO:0032057	1.0	0	4
GO:0048675	0.38046460717169645	2	19
GO:1990138	1.0	0	20
GO:0030057	0.14876489777755456	4	30
GO:0032587	0.3952295536402853	8	101
GO:0048557	0.47422283438659296	1	9
GO:0006693	0.7427076829224035	1	19
GO:0034714	0.24850146150336413	1	4
GO:0005160	1.0	0	16
GO:0051117	0.8644251717127093	4	88
GO:0002102	0.5438901233121153	3	41
GO:0098858	1.0	0	7
GO:0000438	0.025938039705131852	2	4
GO:1904582	0.01358885255864113	2	3
GO:0060384	0.47422283438659296	1	9
GO:0046030	1.0	0	3
GO:0007095	0.6740949721469711	2	33
GO:0044818	0.42991478497756974	2	21
GO:0010972	0.604932507316985	1	13
GO:0006879	0.7499148068794648	4	73
GO:0070574	0.059115952531713624	2	6
GO:0140507	0.5104787423462751	1	10
GO:0140149	1.4167637479982542e-10	35	151
GO:0033690	0.020035469917980667	3	9
GO:0010225	0.43528378435773646	1	8
GO:1901166	0.009264368608062802	3	7
GO:2000573	0.19849321650809154	2	12
GO:0045880	0.7956226693676979	2	42
GO:0006369	0.2244868060751178	2	13
GO:0050918	0.4552779227167461	4	50
GO:0072359	0.6575506730915142	1	15
GO:0032463	0.19286060605380606	1	3
GO:0031333	0.8984462670669936	1	32
GO:0072672	0.34854795329137683	1	6
GO:0045123	0.19286060605380606	1	3
GO:0035175	0.19286060605380606	1	3
GO:0016197	0.8324927487348619	4	83
GO:0005923	0.9582944163967136	5	134
GO:0070160	0.8063019602783947	2	43
GO:0045779	0.6811720512583292	1	16
GO:0034596	1.0	0	5
GO:0001913	0.34854795329137683	1	6
GO:0070424	1.0	0	5
GO:0022617	0.001915931824947312	9	42
GO:0140672	0.6321806093576154	1	14
GO:0005149	0.6321806093576154	1	14
GO:0002357	0.19849321650809154	2	12
GO:0070891	0.34854795329137683	1	6
GO:0045959	0.3934631811564106	1	7
GO:0030449	1.0	0	9
GO:0045916	1.0	0	5
GO:0030149	0.7236422578828927	1	18
GO:0014807	0.24850146150336413	1	4
GO:0032584	0.43528378435773646	1	8
GO:0060676	0.24850146150336413	1	4
GO:0072126	0.34854795329137683	1	6
GO:0035904	0.17290349611200884	2	11
GO:0060840	0.07905658610117396	2	7
GO:0006260	0.9898314858968534	2	93
GO:0051881	0.5641278200212558	2	27
GO:0070527	0.5269423022282329	3	40
GO:0090336	0.32928177815957166	2	17
GO:0090335	1.0	0	3
GO:0005791	0.7340971298003891	2	37
GO:0099558	0.6575506730915142	1	15
GO:0014069	0.9367126333936725	13	270
GO:0071625	0.7031651933270016	1	17
GO:0031954	1.0	0	4
GO:0045617	0.43528378435773646	1	8
GO:0045616	0.05552847388944662	3	13
GO:0008253	0.19849321650809154	2	12
GO:0007567	0.43528378435773646	1	8
GO:0035725	0.9724144627565662	5	143
GO:2000042	0.5433950275908229	2	26
GO:2000780	1.0	0	3
GO:0045910	1.0	0	16
GO:0010569	0.7031651933270016	1	17
GO:0045475	0.544236266969702	1	11
GO:0007626	1.0	0	35
GO:0048512	0.43528378435773646	1	8
GO:0070410	0.5756674533753028	1	12
GO:0097730	0.9338902389268295	1	38
GO:0070888	0.39852057539175767	5	60
GO:0150020	0.01358885255864113	2	3
GO:0030140	0.7236422578828927	1	18
GO:0005798	1.0	0	15
GO:0014819	1.0	0	6
GO:1901534	1.0	0	3
GO:0006457	0.9999994969346977	1	202
GO:0043202	0.8139804639191532	5	98
GO:0005025	0.3003092864980996	1	5
GO:0003274	0.025938039705131852	2	4
GO:0001574	0.6811720512583292	1	16
GO:0001573	1.0	0	3
GO:0006672	1.0	0	25
GO:0046513	1.0	0	34
GO:0106139	0.7604587169463339	1	20
GO:0006346	0.2650532301491419	3	26
GO:0097400	0.12309523642132279	3	18
GO:0035456	0.544236266969702	1	11
GO:0071455	0.24850146150336413	1	4
GO:0036295	1.0	0	8
GO:0071453	1.0	0	4
GO:0055037	0.9982106382998867	3	148
GO:0042104	0.7923735919814672	1	22
GO:0032281	0.5641278200212558	2	27
GO:0008328	1.0	0	3
GO:0098878	1.0	0	3
GO:0010668	0.19286060605380606	1	3
GO:0060675	0.24850146150336413	1	4
GO:0002282	0.43528378435773646	1	8
GO:0002281	1.0	0	13
GO:0046886	0.19286060605380606	1	3
GO:0003100	0.04127016152442236	2	5
GO:0051598	0.24850146150336413	1	4
GO:0003215	0.03549241261796501	3	11
GO:2000543	0.07905658610117396	2	7
GO:0035267	0.3615114297075189	3	31
GO:0070198	0.17290349611200884	2	11
GO:0038172	0.43528378435773646	1	8
GO:0090023	0.5219841200953089	2	25
GO:0090022	1.0	0	3
GO:0005154	0.705368222563323	2	35
GO:0070534	0.00015632490984713159	15	75
GO:0036297	0.7340971298003891	2	37
GO:0002043	0.34854795329137683	1	6
GO:0001935	1.0	0	16
GO:0050673	1.0	0	9
GO:0140713	0.544236266969702	1	11
GO:0006707	0.3934631811564106	1	7
GO:0006706	1.0	0	7
GO:0001890	0.776985913544772	1	21
GO:0001523	0.509650221322878	3	39
GO:0006721	1.0	0	4
GO:0006720	1.0	0	7
GO:0030216	0.6792087959014905	3	50
GO:0044725	0.07905658610117396	2	7
GO:0008584	0.0002188764188200521	14	69
GO:0032266	0.6376839351341431	3	47
GO:1904724	0.9804238549417897	1	55
GO:0034242	0.24850146150336413	1	4
GO:0008299	0.604932507316985	1	13
GO:0031571	0.6321806093576154	1	14
GO:0061578	0.7031651933270016	1	17
GO:0085020	0.09338773253926848	3	16
GO:0000423	0.8605088908039666	2	49
GO:0070723	0.1479196627494554	2	10
GO:0031419	0.3934631811564106	1	7
GO:0048793	0.009264368608062802	3	7
GO:0070412	0.8440205178320941	1	26
GO:0005789	0.9999999999994118	31	1226
GO:0032489	0.5756674533753028	1	12
GO:1905907	0.6321806093576154	1	14
GO:1905906	1.0	0	3
GO:0050650	0.4771867610776184	2	23
GO:0003209	0.19286060605380606	1	3
GO:0140374	0.018289128096890796	13	99
GO:0039552	0.19286060605380606	1	3
GO:0030027	0.9643174658754896	8	196
GO:2000353	0.405438036467731	2	20
GO:0140826	0.34854795329137683	1	6
GO:0036221	0.01358885255864113	2	3
GO:0017046	0.6740949721469711	2	33
GO:0042562	1.0	0	15
GO:1900153	0.05552847388944662	3	13
GO:0006907	0.24850146150336413	1	4
GO:0106222	0.6221957864493053	2	30
GO:0003190	0.24850146150336413	1	4
GO:0034145	0.6575506730915142	1	15
GO:0033194	0.34854795329137683	1	6
GO:0007215	0.7031651933270016	1	17
GO:0003180	0.0007295659567060673	9	37
GO:0030134	0.9384556543568712	1	39
GO:0061626	0.43528378435773646	1	8
GO:0070831	0.3003092864980996	1	5
GO:0001725	0.5366995679954976	6	85
GO:0042641	1.0	0	10
GO:0032432	1.0	0	10
GO:0071953	0.04026336847258677	5	28
GO:0031466	0.4771867610776184	2	23
GO:0005201	1.325249602100819e-06	26	134
GO:0008287	1.0	0	14
GO:0007131	0.9427060061562016	1	40
GO:0003151	0.8063019602783947	2	43
GO:0005005	0.0025855973915317023	5	15
GO:0030014	0.6811720512583292	1	16
GO:0010698	0.544236266969702	1	11
GO:0150104	0.8523347387968734	4	86
GO:0019706	0.284235122210417	3	27
GO:0003707	0.8324579989766606	1	25
GO:0002523	0.007104968077073447	4	12
GO:0060100	0.5756674533753028	1	12
GO:0031625	0.2771373223357152	23	291
GO:1990116	0.12309523642132279	3	18
GO:1904153	0.12377138412688521	2	9
GO:0042910	0.7923735919814672	1	22
GO:0097091	0.604932507316985	1	13
GO:0032348	0.24850146150336413	1	4
GO:0010894	1.0	0	4
GO:0045939	1.0	0	3
GO:0051055	1.0	0	4
GO:0031663	0.18993995392368943	4	33
GO:2000049	0.47422283438659296	1	9
GO:2000352	0.03499152707130058	5	27
GO:0071020	0.9338902389268295	1	38
GO:2000347	0.43528378435773646	1	8
GO:0030218	0.607981407999463	3	45
GO:0005770	0.9686297384988377	7	180
GO:1900034	0.6575506730915142	1	15
GO:0001655	0.027178269636604517	3	10
GO:0032010	0.3003092864980996	1	5
GO:0044194	0.6575506730915142	1	15
GO:0034190	0.24850146150336413	1	4
GO:0003162	0.059115952531713624	2	6
GO:0043647	0.7604587169463339	1	20
GO:0017015	0.405438036467731	2	20
GO:0010385	0.059115952531713624	2	6
GO:0032206	0.6574709329934392	2	32
GO:0050265	0.19286060605380606	1	3
GO:0070569	1.0	0	4
GO:0005666	0.7236422578828927	1	18
GO:0000987	0.003465838381261907	13	81
GO:0016239	0.5433950275908229	2	26
GO:0001968	0.0029584407998956676	7	29
GO:0000049	0.8184887810066169	3	63
GO:0045654	0.544236266969702	1	11
GO:0045652	1.0	0	7
GO:0005525	0.9999992714939695	5	333
GO:0010587	0.43528378435773646	1	8
GO:0010586	1.0	0	7
GO:0021934	0.19286060605380606	1	3
GO:0035019	0.604932507316985	1	13
GO:0031622	0.24850146150336413	1	4
GO:0031652	1.0	0	3
GO:0141069	0.604932507316985	1	13
GO:1902459	0.3762706269172396	4	45
GO:0035032	0.47422283438659296	1	9
GO:0005942	1.0	0	7
GO:0071354	0.6811720512583292	1	16
GO:0070741	1.0	0	4
GO:0071360	0.3032300005892878	2	16
GO:0071359	1.0	0	4
GO:0043330	1.0	0	22
GO:0035633	0.8741396251113995	1	29
GO:0032449	0.34854795329137683	1	6
GO:0021785	0.005578579509839814	3	6
GO:1901897	1.0	0	3
GO:0008143	0.2650532301491419	3	26
GO:0035767	0.027178269636604517	3	10
GO:0015861	0.24850146150336413	1	4
GO:0071682	0.7031651933270016	1	17
GO:0008035	0.544236266969702	1	11
GO:0071816	0.7031651933270016	1	17
GO:0045048	1.0	0	10
GO:0051205	1.0	0	9
GO:0019976	0.19286060605380606	1	3
GO:0031465	0.4771867610776184	2	23
GO:0071466	0.29638122349016605	4	40
GO:0098696	0.7236422578828927	1	18
GO:0008449	0.19286060605380606	1	3
GO:0043011	0.5104787423462751	1	10
GO:0010800	0.3934631811564106	1	7
GO:0042147	0.9982890715203829	1	89
GO:1901224	0.015340077055386037	9	57
GO:0007342	0.8324579989766606	1	25
GO:0010718	0.05426422679968356	7	50
GO:0002092	0.5219841200953089	2	25
GO:0002090	1.0	0	6
GO:0048259	1.0	0	6
GO:0048260	1.0	0	20
GO:0097486	0.3934631811564106	1	7
GO:2000378	0.6575506730915142	1	15
GO:0033268	0.7604587169463339	1	20
GO:0097155	0.01358885255864113	2	3
GO:0009003	0.34854795329137683	1	6
GO:0036019	0.5104787423462751	1	10
GO:0043120	0.0006641940455424959	4	7
GO:0042632	0.6564553961290551	6	96
GO:0055092	1.0	0	4
GO:0036119	0.19286060605380606	1	3
GO:0160217	0.19286060605380606	1	3
GO:1902275	1.0	0	14
GO:0045177	0.9925622073531952	2	98
GO:0016151	0.3003092864980996	1	5
GO:0097009	0.4859917965081246	4	52
GO:0001675	0.864808266812163	1	28
GO:0030330	0.7604044525852482	2	39
GO:0072331	1.0	0	3
GO:0032433	0.7236422578828927	1	18
GO:0097011	0.027178269636604517	3	10
GO:1904816	0.19286060605380606	1	3
GO:0044545	0.544236266969702	1	11
GO:0002903	0.3934631811564106	1	7
GO:0006177	0.47422283438659296	1	9
GO:0046037	1.0	0	10
GO:0060213	0.5756674533753028	1	12
GO:0071467	0.47422283438659296	1	9
GO:0009268	1.0	0	6
GO:0046597	0.0894674501717166	4	25
GO:1905543	0.24850146150336413	1	4
GO:1903861	0.4538446663741743	2	22
GO:1904823	0.07905658610117396	2	7
GO:0015851	1.0	0	4
GO:0015389	0.025938039705131852	2	4
GO:2000640	0.19286060605380606	1	3
GO:0071480	0.7604587169463339	1	20
GO:0071479	0.9237191455103387	1	36
GO:2000121	0.43528378435773646	1	8
GO:1900407	1.0	0	10
GO:1901031	1.0	0	3
GO:0019430	0.6321806093576154	1	14
GO:0016586	0.6321806093576154	1	14
GO:0030718	0.19286060605380606	1	3
GO:0010701	0.19286060605380606	1	3
GO:0014061	1.0	0	3
GO:0070878	0.12377138412688521	2	9
GO:0004521	0.9537765755636486	1	43
GO:0006284	0.5604791806573788	3	42
GO:0071474	0.604932507316985	1	13
GO:0006972	1.0	0	5
GO:0030514	0.036779516389953214	7	46
GO:0050885	0.6321806093576154	1	14
GO:0061049	0.3003092864980996	1	5
GO:0021517	0.10071895874712865	2	8
GO:0045429	0.399798326113694	3	33
GO:0008142	0.6811720512583292	1	16
GO:0050860	0.6900566485562055	2	34
GO:0050856	1.0	0	4
GO:0035457	0.1479196627494554	2	10
GO:0035455	1.0	0	11
GO:0048633	0.24850146150336413	1	4
GO:0048643	1.0	0	3
GO:0016202	1.0	0	3
GO:2001259	0.025938039705131852	2	4
GO:1901299	0.19286060605380606	1	3
GO:0030331	0.7604044525852482	2	39
GO:0090316	0.4538446663741743	2	22
GO:0000974	0.6321806093576154	1	14
GO:0070403	0.7427076829224035	1	19
GO:0160127	0.19286060605380606	1	3
GO:0043274	0.20875267198801012	3	23
GO:0020037	0.9972909130180516	3	141
GO:0042059	0.8067002661134604	1	23
GO:1901185	1.0	0	3
GO:0007141	0.012403610203348282	5	21
GO:0036092	0.8067002661134604	1	23
GO:0051897	0.4062883150327262	14	186
GO:0045672	0.5433950275908229	2	26
GO:0042407	0.6321806093576154	1	14
GO:0007007	0.776985913544772	1	21
GO:0007006	1.0	0	6
GO:2000178	0.07905658610117396	2	7
GO:0002548	0.8324579989766606	1	25
GO:0030316	0.08151348262706054	5	34
GO:0098508	0.19286060605380606	1	3
GO:0060055	0.3003092864980996	1	5
GO:1904999	0.24850146150336413	1	4
GO:0062072	0.4771867610776184	2	23
GO:0007616	0.5841742007049777	2	28
GO:1902600	0.9999667461070462	2	181
GO:0033189	0.604932507316985	1	13
GO:1903059	0.3003092864980996	1	5
GO:0048406	0.002939856976196116	3	5
GO:0021871	0.19286060605380606	1	3
GO:0060173	0.3807202922782393	3	32
GO:1902037	0.3003092864980996	1	5
GO:0005179	0.9087527707924089	5	116
GO:0048143	0.2507071807887816	2	14
GO:0016540	0.0894674501717166	4	25
GO:0043997	0.005007221686309883	4	11
GO:0034369	0.025938039705131852	2	4
GO:0070585	0.9338902389268295	1	38
GO:0007586	0.7427076829224035	1	19
GO:0097752	0.24850146150336413	1	4
GO:0060045	0.7236422578828927	1	18
GO:0060043	1.0	0	3
GO:0005068	0.7236422578828927	1	18
GO:0032374	0.3934631811564106	1	7
GO:0006195	0.19286060605380606	1	3
GO:0005581	1.0	0	18
GO:0042169	0.14941094882460346	5	41
GO:0016607	0.8217170283176523	24	409
GO:0071014	0.9119845358355788	1	34
GO:0030983	1.0	0	11
GO:0046849	0.020035469917980667	3	9
GO:0046512	0.6811720512583292	1	16
GO:0006670	0.47422283438659296	1	9
GO:0031435	0.10784166881216065	3	17
GO:0003756	0.037873831358077426	4	19
GO:0070245	0.24850146150336413	1	4
GO:0070232	1.0	0	6
GO:0070234	1.0	0	5
GO:0030496	0.9996910821273418	3	177
GO:2000065	0.24850146150336413	1	4
GO:0090291	0.19286060605380606	1	3
GO:0061649	0.47422283438659296	1	9
GO:0043325	0.30352487113286764	3	28
GO:1904888	0.2244868060751178	2	13
GO:0006612	0.5451269503176883	4	56
GO:0035162	0.2507071807887816	2	14
GO:0034657	0.544236266969702	1	11
GO:1903679	0.19286060605380606	1	3
GO:0030670	0.9971730885041757	1	82
GO:0010460	0.1729089256242666	3	21
GO:0051880	0.5104787423462751	1	10
GO:0016528	0.5104787423462751	1	10
GO:0005802	0.9983474289262441	5	199
GO:0034088	0.34854795329137683	1	6
GO:0005771	0.9652855773905438	1	47
GO:0031996	0.027178269636604517	3	10
GO:0003357	0.3934631811564106	1	7
GO:0007193	0.9727950843895631	2	77
GO:0008046	0.17290349611200884	2	11
GO:1905719	0.47422283438659296	1	9
GO:0017025	0.8440205178320941	1	26
GO:0070776	0.3934631811564106	1	7
GO:0031146	0.09877216074634952	9	80
GO:0032733	0.9338902389268295	1	38
GO:0097443	0.059115952531713624	2	6
GO:0033601	0.19286060605380606	1	3
GO:0160257	0.007104968077073447	4	12
GO:0070063	0.405438036467731	2	20
GO:0071005	0.971995445735849	1	50
GO:0071011	1.0	0	54
GO:0071364	0.08690977551154701	6	45
GO:0070849	1.0	0	4
GO:0019058	0.24850146150336413	1	4
GO:0001527	0.7236422578828927	1	18
GO:0002726	0.05552847388944662	3	13
GO:0033007	0.24850146150336413	1	4
GO:0033004	1.0	0	4
GO:0042307	0.45589001451650385	3	36
GO:1900182	0.45589001451650385	3	36
GO:0042306	1.0	0	5
GO:0048023	0.5756674533753028	1	12
GO:1990000	0.32286774536934093	3	29
GO:0006359	0.12377138412688521	2	9
GO:0050832	0.8067002661134604	1	23
GO:0048038	0.43528378435773646	1	8
GO:0160270	0.34854795329137683	1	6
GO:0120013	1.0	0	19
GO:0140343	1.0	0	3
GO:0120014	1.0	0	18
GO:0005814	0.9996051041566696	3	173
GO:0014037	0.34854795329137683	1	6
GO:0002331	0.24850146150336413	1	4
GO:0050819	0.005578579509839814	3	6
GO:0005138	0.3934631811564106	1	7
GO:0005354	1.0	0	3
GO:0034098	0.12377138412688521	2	9
GO:0050821	0.9970933884051207	7	233
GO:0045647	0.07905658610117396	2	7
GO:0010288	0.7031651933270016	1	17
GO:0005125	0.9980616747010209	4	172
GO:0030032	0.0894674501717166	4	25
GO:0098693	0.6575506730915142	1	15
GO:0045453	0.10784166881216065	3	17
GO:0071707	0.24850146150336413	1	4
GO:0033152	1.0	0	6
GO:0016447	1.0	0	3
GO:0033151	1.0	0	6
GO:0045746	0.001801086023958259	8	34
GO:0042771	0.7923735919814672	1	22
GO:0072332	1.0	0	19
GO:2000768	0.19286060605380606	1	3
GO:0042301	0.604932507316985	1	13
GO:0061074	0.19286060605380606	1	3
GO:0032689	0.23419796958366368	4	36
GO:0016486	0.12309523642132279	3	18
GO:0001162	0.47422283438659296	1	9
GO:0001161	0.19286060605380606	1	3
GO:1902490	1.0	0	3
GO:0005739	1.0	30	1605
GO:0001726	0.9839310401966205	3	110
GO:0071542	0.7604587169463339	1	20
GO:0060412	0.8828273436859545	1	30
GO:0046847	0.7427076829224035	1	19
GO:0061484	0.07905658610117396	2	7
GO:1990769	0.19286060605380606	1	3
GO:0030291	0.5841742007049777	2	28
GO:0004860	1.0	0	39
GO:0019210	0.3934631811564106	1	7
GO:0071276	0.7604587169463339	1	20
GO:0046686	1.0	0	16
GO:0001974	0.38046460717169645	2	19
GO:0048771	0.24850146150336413	1	4
GO:0005794	0.9999999420315266	38	1123
GO:0030222	0.19286060605380606	1	3
GO:0060579	0.19286060605380606	1	3
GO:0032753	0.22724896579374929	3	24
GO:0030229	0.0012396654121504043	3	4
GO:0005251	0.8324579989766606	1	25
GO:0140585	0.04127016152442236	2	5
GO:0005158	0.4999083788306975	2	24
GO:0051177	0.43528378435773646	1	8
GO:0031902	0.9925660938607361	5	170
GO:0046827	0.12309523642132279	3	18
GO:0031994	0.604932507316985	1	13
GO:0045007	0.025938039705131852	2	4
GO:0009312	0.8324579989766606	1	25
GO:0016051	1.0	0	11
GO:0009311	1.0	0	23
GO:0010745	0.604932507316985	1	13
GO:0180022	0.19286060605380606	1	3
GO:0150053	0.12377138412688521	2	9
GO:0098985	1.0	0	5
GO:0032279	1.0	0	11
GO:0001656	0.4538446663741743	2	22
GO:0001822	0.7775041141749044	4	76
GO:0035033	0.24850146150336413	1	4
GO:0033017	0.7956226693676979	2	42
GO:0003281	0.27699971708303567	2	15
GO:0051525	0.059115952531713624	2	6
GO:0005829	1.0	189	5109
GO:0072583	0.705368222563323	2	35
GO:0006476	0.47422283438659296	1	9
GO:0030150	0.8440205178320941	1	26
GO:0006839	1.0	0	11
GO:1990542	1.0	0	12
GO:0042976	0.24850146150336413	1	4
GO:0022626	0.9992769094074978	1	101
GO:0005840	1.0	0	157
GO:0072112	0.10071895874712865	2	8
GO:0032418	0.8984462670669936	1	32
GO:0032814	1.0	0	11
GO:1905709	0.19286060605380606	1	3
GO:0070100	0.43528378435773646	1	8
GO:0045744	1.0	0	24
GO:2001200	0.19286060605380606	1	3
GO:0045666	0.5010843359881044	4	53
GO:0006384	0.8324579989766606	1	25
GO:0042393	0.02823981546163559	19	172
GO:0035771	0.43528378435773646	1	8
GO:0030512	0.12371750023423334	9	84
GO:0050873	0.6575506730915142	1	15
GO:0140588	0.6321806093576154	1	14
GO:0046339	0.009709628272091916	4	13
GO:0048261	1.0	0	8
GO:0032375	1.0	0	4
GO:0032383	1.0	0	4
GO:0048487	0.9569694869515843	1	44
GO:0006094	0.9466630223005693	1	41
GO:0006006	1.0	0	39
GO:0019318	1.0	0	6
GO:0031424	0.3807202922782393	3	32
GO:1902074	0.07905658610117396	2	7
GO:1902731	0.24850146150336413	1	4
GO:0007157	0.02246168284620034	8	51
GO:0032727	0.8324579989766606	1	25
GO:0033314	0.17290349611200884	2	11
GO:0034045	0.7604587169463339	1	20
GO:0070301	0.7514131575615488	3	56
GO:0034614	1.0	0	38
GO:0046328	0.405438036467731	2	20
GO:2000074	1.0	0	4
GO:0036486	0.01358885255864113	2	3
GO:1990763	0.17290349611200884	2	11
GO:0097186	0.17290349611200884	2	11
GO:0042475	1.0	0	21
GO:0042476	0.04599088185603539	5	29
GO:0035374	0.1479196627494554	2	10
GO:0002265	0.24850146150336413	1	4
GO:0035372	0.47422283438659296	1	9
GO:0034713	0.544236266969702	1	11
GO:0042589	0.7236422578828927	1	18
GO:0051496	0.7170938658551038	3	53
GO:0032233	1.0	0	12
GO:0001662	0.3934631811564106	1	7
GO:0032331	0.09338773253926848	3	16
GO:0030168	0.0955791254568969	7	57
GO:0035867	0.24850146150336413	1	4
GO:0098685	0.4842551235004459	7	95
GO:0060086	0.01358885255864113	2	3
GO:0098821	0.014069468163309886	3	8
GO:0033386	0.43528378435773646	1	8
GO:0010526	0.35505509587685286	2	18
GO:0031210	0.890915787877195	1	31
GO:0050997	1.0	0	3
GO:0071456	0.7286142050873905	7	120
GO:0036294	1.0	0	3
GO:0099149	0.30352487113286764	3	28
GO:0051608	1.0	0	3
GO:0021612	0.0006641940455424959	4	7
GO:1902894	0.5641278200212558	2	27
GO:0071944	0.7996952798416639	5	96
GO:0030451	0.19286060605380606	1	3
GO:1905312	0.19286060605380606	1	3
GO:0030900	0.02357290237253674	6	33
GO:0003836	0.3934631811564106	1	7
GO:0098820	0.2244868060751178	2	13
GO:0044344	0.0029584407998956676	7	29
GO:0019372	0.5104787423462751	1	10
GO:0016628	1.0	0	8
GO:0016627	1.0	0	26
GO:0098719	0.8547856215940495	1	27
GO:0006658	0.3934631811564106	1	7
GO:0046085	0.3003092864980996	1	5
GO:0009116	1.0	0	8
GO:0042278	1.0	0	3
GO:0140117	0.3003092864980996	1	5
GO:0045776	0.4999083788306975	2	24
GO:0008217	0.7091494448479323	4	69
GO:2000556	0.43528378435773646	1	8
GO:0002827	1.0	0	8
GO:0043240	0.604932507316985	1	13
GO:0032092	0.12377138412688521	2	9
GO:0005891	0.8741396251113995	1	29
GO:0034704	1.0	0	27
GO:0045171	0.9237191455103387	1	36
GO:0002230	0.6401740179487392	2	31
GO:0042382	0.12377138412688521	2	9
GO:2000104	1.0	0	7
GO:0032740	0.5433950275908229	2	26
GO:1900748	0.009709628272091916	4	13
GO:0032715	0.5438901233121153	3	41
GO:0032675	1.0	0	9
GO:0006265	0.5104787423462751	1	10
GO:0051607	0.9061313368727846	7	152
GO:0001702	0.19286060605380606	1	3
GO:0060426	0.43528378435773646	1	8
GO:0060563	1.0	0	3
GO:0038100	0.0003011344425524177	4	6
GO:0097108	0.19286060605380606	1	3
GO:0060340	0.7236422578828927	1	18
GO:0061042	0.47422283438659296	1	9
GO:2000786	0.7923735919814672	1	22
